type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,Equipo 2,-16.38866634,-71.55151694,-1939678.2,2836732.895,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.38892928,-71.55135766,-1939711.088,2836747.528,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.38925826,-71.55123186,-1939751.31,2836757.505,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.3894746,-71.55115609,-1939777.674,2836763.276,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.38979803,-71.55104951,-1939817.002,2836771.145,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.38985635,-71.55103966,-1939823.977,2836771.502,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.3898954,-71.55104206,-1939828.533,2836770.721,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.38994588,-71.55106617,-1939834.158,2836767.33,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39000208,-71.55110635,-1939840.254,2836762.042,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39006892,-71.55116674,-1939847.346,2836754.324,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.3901578,-71.551252,-1939856.712,2836743.499,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39028492,-71.55137903,-1939870.045,2836727.439,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39037083,-71.55141453,-1939879.689,2836722.295,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39049095,-71.5514449,-1939893.416,2836717.286,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39084237,-71.5514373,-1939934.787,2836713.567,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39098722,-71.55143447,-1939951.836,2836712,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39111359,-71.55139961,-1939967.118,2836714.306,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39114199,-71.55137687,-1939970.74,2836716.515,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39119322,-71.5513163,-1939977.519,2836722.714,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39127033,-71.55121574,-1939987.84,2836733.11,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39132766,-71.55114433,-1939995.473,2836740.46,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39139636,-71.55104147,-1940004.837,2836751.227,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39146309,-71.55099119,-1940013.306,2836756.058,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.3915498,-71.55093323,-1940024.22,2836761.5,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39163899,-71.55091796,-1940034.888,2836762.068,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.39177003,-71.55090887,-1940050.394,2836761.391,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.3919328,-71.55092367,-1940069.326,2836757.591,False, , ,0, , , , , , 
