ident;lat;long;y_proj;x_proj;new_seg
1.11.60-9;-16.36859392;-71.49069354;-1938086.154;2843892.664;False
1.11.60-9;-16.36894445;-71.49153676;-1938116.709;2843792.436;False
1.11.60-9;-16.36923798;-71.49143982;-1938152.421;2843799.598;False
1.11.60-10; ; ;-1.516416327;20763369.87; 
1.11.60-10;-16.36839805;-71.49182844;-1938048.83;2843766.484;False
1.11.60-10;-16.36846927;-71.49265918;-1938046.725;2843671.319;False
1.11.60-10;-16.36893254;-71.49263365;-1938101.48;2843668.165;False
1.11.60-10;-16.3689518;-71.49246221;-1938105.904;2843687.361;False
1.11.60-10;-16.36894788;-71.49209267;-1938110.102;2843729.331;False
1.11.60-10;-16.36890127;-71.49164655;-1938110.252;2843780.545;False
1.11.60-11; ; ;-1.516416327;20763369.87; 
1.11.60-11;-16.3681206;-71.4908747;-1938028.256;2843878.296;False
1.11.60-11;-16.36846786;-71.49171441;-1938058.47;2843778.508;False
1.11.60-11;-16.36885828;-71.49159416;-1938105.861;2843787.049;False
1.11.60-11;-16.36850356;-71.49073871;-1938074.967;2843888.72;False
1.11.60-12; ; ;-1.516416327;20763369.87; 
1.11.60-12;-16.36772379;-71.48994556;-1937993.346;2843988.877;False
1.11.60-12;-16.3680805;-71.49079;-1938024.612;2843888.428;False
1.11.60-12;-16.3684641;-71.49064904;-1938071.461;2843899.407;False
1.11.60-12;-16.36811137;-71.48981145;-1938040.577;2843999.028;False
1.11.60-13; ; ;-1.516416327;20763369.87; 
1.11.60-13;-16.36733089;-71.48901802;-1937958.876;2844099.225;False
1.11.60-13;-16.36768205;-71.48986187;-1937989.497;2843998.916;False
1.11.60-13;-16.36806598;-71.48971941;-1938036.404;2844010.061;False
1.11.60-13;-16.36772196;-71.48889425;-1938006.387;2844108.159;False
1.11.60-14; ; ;-1.516416327;20763369.87; 
1.11.60-14;-16.36850126;-71.4895207;-1938090.056;2844026.916;False
1.11.60-14;-16.36799531;-71.48877618;-1938039.995;2844117.981;False
1.11.60-14;-16.36780611;-71.48884732;-1938016.867;2844112.383;False
1.11.60-14;-16.36815234;-71.48968606;-1938046.972;2844012.716;False
1.11.60-14;-16.36844915;-71.48958613;-1938083.108;2844020.175;False
1.11.60-15; ; ;-1.516416327;20763369.87; 
1.11.60-15;-16.3669987;-71.48826075;-1937929.393;2844189.468;False
1.11.60-15;-16.36729086;-71.4889637;-1937954.858;2844105.911;False
1.11.60-15;-16.36767897;-71.48880398;-1938002.475;2844118.959;False
1.11.60-15;-16.36732439;-71.48794691;-1937971.618;2844220.816;False
1.11.60-16; ; ;-1.516416327;20763369.87; 
1.11.60-16;-16.36787474;-71.48853012;-1938028.931;2844147.469;False
1.11.60-16;-16.36768806;-71.48854682;-1938006.785;2844148.013;False
1.11.60-16;-16.3677668;-71.48876576;-1938013.276;2844122.148;False
1.11.60-16;-16.3679625;-71.4886878;-1938037.254;2844128.435;False
1.11.60-17; ; ;-1.516416327;20763369.87; 
1.11.60-17;-16.36685949;-71.48919424;-1937901.265;2844085.393;False
1.11.60-17;-16.36719927;-71.49004765;-1937930.429;2843984.146;False
1.11.60-17;-16.36760174;-71.48991337;-1937979.411;2843994.123;False
1.11.60-17;-16.36724049;-71.48905921;-1937947.735;2844095.734;False
1.11.60-18; ; ;-1.516416327;20763369.87; 
1.11.60-18;-16.36724083;-71.49013484;-1937934.212;2843973.713;False
1.11.60-18;-16.36759772;-71.49097197;-1937965.592;2843874.09;False
1.11.60-18;-16.36798443;-71.49083536;-1938012.752;2843884.537;False
1.11.60-18;-16.36763247;-71.4899702;-1937982.306;2843987.275;False
1.11.60-19; ; ;-1.516416327;20763369.87; 
1.11.60-19;-16.36802813;-71.49091758;-1938016.849;2843874.639;False
1.11.60-19;-16.36764099;-71.49105356;-1937969.647;2843864.271;False
1.11.60-19;-16.36797676;-71.4918932;-1937998.513;2843764.64;False
1.11.60-19;-16.36835897;-71.49172583;-1938045.532;2843778.634;False
1.11.60-20; ; ;-1.516416327;20763369.87; 
1.11.60-20;-16.36697295;-71.49023995;-1937901.411;2843965.288;False
1.11.60-20;-16.36740026;-71.49103037;-1937941.654;2843870.044;False
1.11.60-20;-16.36750864;-71.49100436;-1937954.716;2843871.58;False
1.11.60-20;-16.36715187;-71.49015696;-1937923.48;2843972.365;False
1.11.60-21; ; ;-1.516416327;20763369.87; 
1.11.60-21;-16.36633501;-71.48940061;-1937837.036;2844068.833;False
1.11.60-21;-16.36680111;-71.4901917;-1937881.828;2843973.006;False
1.11.60-21;-16.3671113;-71.49008799;-1937919.583;2843980.719;False
1.11.60-21;-16.36677228;-71.48923495;-1937890.504;2844081.914;False
1.11.60-22; ; ;-1.516416327;20763369.87; 
1.11.60-22;-16.36653345;-71.48870797;-1937869.086;2844144.813;False
1.11.60-22;-16.36612847;-71.48906327;-1937817.02;2844109.797;False
1.11.60-22;-16.36628384;-71.48931092;-1937832.155;2844079.674;False
1.11.60-22;-16.36673541;-71.48914685;-1937887.282;2844092.389;False
1.11.60-23; ; ;-1.516416327;20763369.87; 
1.11.60-23;-16.36833384;-71.49182824;-1938041.289;2843767.346;False
1.11.60-23;-16.36792447;-71.4919896;-1937991.153;2843754.388;False
1.11.60-23;-16.36816591;-71.49380541;-1937996.63;2843545.259;False
1.11.60-23;-16.36850798;-71.49368562;-1938038.333;2843554.381;False
1.11.60-24; ; ;-1.516416327;20763369.87; 
1.11.60-24;-16.36885067;-71.4935988;-1938079.692;2843559.754;False
1.11.60-24;-16.36886915;-71.49325207;-1938086.235;2843598.844;False
1.11.60-24;-16.36859516;-71.49328961;-1938053.569;2843598.163;False
1.11.60-24;-16.36863278;-71.49363523;-1938053.631;2843558.466;False
1.11.60-25; ; ;-1.516416327;20763369.87; 
1.11.60-25;-16.3689074;-71.49270377;-1938097.642;2843660.54;False
1.11.60-25;-16.36849055;-71.492734;-1938048.282;2843662.554;False
1.11.60-25;-16.36855702;-71.49323781;-1938049.74;2843604.537;False
1.11.60-25;-16.36887706;-71.49318286;-1938088.037;2843606.59;False
1.11.67-1; ; ;-1.516416327;20763369.87; 
1.11.67-1;-16.37624133;-71.495297;-1938926.651;2843270.597;False
1.11.67-1;-16.37599991;-71.4953774;-1938897.271;2843264.631;False
1.11.67-1;-16.37616867;-71.4959999;-1938909.25;2843191.819;False
1.11.67-1;-16.37639172;-71.49595061;-1938936.078;2843194.496;False
1.11.67-2; ; ;-1.516416327;20763369.87; 
1.11.67-2;-16.37587151;-71.494979;-1938887.209;2843311.498;False
1.11.67-2;-16.37598584;-71.49532855;-1938896.234;2843270.356;False
1.11.67-2;-16.37621385;-71.49524437;-1938924.085;2843276.926;False
1.11.67-2;-16.3761172;-71.49488968;-1938917.203;2843318.42;False
1.11.67-3; ; ;-1.516416327;20763369.87; 
1.11.67-3;-16.37576217;-71.49459285;-1938879.232;2843356.727;False
1.11.67-3;-16.37586109;-71.49492306;-1938886.691;2843317.98;False
1.11.67-3;-16.37609053;-71.49485139;-1938914.552;2843323.111;False
1.11.67-3;-16.3759951;-71.49449679;-1938907.811;2843364.58;False
1.11.67-4; ; ;-1.516416327;20763369.87; 
1.11.67-4;-16.37564372;-71.49419919;-1938870.279;2843402.926;False
1.11.67-4;-16.37573696;-71.49452456;-1938877.13;2843364.802;False
1.11.67-4;-16.37598074;-71.49444006;-1938906.839;2843371.202;False
1.11.67-4;-16.37588752;-71.49412012;-1938899.922;2843408.71;False
1.11.67-5; ; ;-1.516416327;20763369.87; 
1.11.67-5;-16.37563258;-71.49379744;-1938874.036;2843448.641;False
1.11.67-5;-16.37553006;-71.49383006;-1938861.58;2843446.28;False
1.11.67-5;-16.37553559;-71.49383333;-1938862.188;2843445.838;False
1.11.67-5;-16.37563696;-71.49416208;-1938869.953;2843407.224;False
1.11.67-5;-16.37587219;-71.49408287;-1938898.591;2843413.135;False
1.11.67-5;-16.37570495;-71.49397719;-1938880.273;2843427.307;False
1.11.67-6; ; ;-1.516416327;20763369.87; 
1.11.67-6;-16.37496551;-71.49353108;-1938799.018;2843487.569;False
1.11.67-6;-16.37506509;-71.49386117;-1938806.556;2843448.826;False
1.11.67-6;-16.3754494;-71.49374308;-1938853.199;2843457.201;False
1.11.67-6;-16.37535074;-71.49339954;-1938845.94;2843497.456;False
1.11.67-7; ; ;-1.516416327;20763369.87; 
1.11.67-7;-16.37508799;-71.49390996;-1938808.631;2843442.993;False
1.11.67-7;-16.3751978;-71.49426627;-1938817.039;2843401.142;False
1.11.67-7;-16.37557024;-71.49414081;-1938862.382;2843410.508;False
1.11.67-7;-16.37546857;-71.49381145;-1938854.589;2843449.195;False
1.11.67-8; ; ;-1.516416327;20763369.87; 
1.11.67-8;-16.37532139;-71.49471808;-1938825.863;2843348.28;False
1.11.67-8;-16.37540052;-71.495054;-1938830.924;2843309.144;False
1.11.67-8;-16.37580282;-71.49492799;-1938879.782;2843318.182;False
1.11.67-8;-16.37571535;-71.49459597;-1938873.691;2843356.985;False
1.11.67-9; ; ;-1.516416327;20763369.87; 
1.11.67-9;-16.37559675;-71.49506987;-1938853.78;2843304.78;False
1.11.67-9;-16.37569322;-71.49541039;-1938860.821;2843264.896;False
1.11.67-9;-16.37592984;-71.495325;-1938889.699;2843271.49;False
1.11.67-9;-16.37581805;-71.49499351;-1938880.745;2843310.551;False
1.11.67-10; ; ;-1.516416327;20763369.87; 
1.11.67-10;-16.37605331;-71.49575339;-1938898.803;2843221.287;False
1.11.67-10;-16.37593554;-71.49538996;-1938889.549;2843264.048;False
1.11.67-10;-16.37580254;-71.49543315;-1938873.378;2843260.886;False
1.11.67-10;-16.37590932;-71.49564176;-1938883.293;2843235.829;False
1.11.67-10;-16.37596357;-71.4957222;-1938888.654;2843225.996;False
1.11.67-10;-16.37604761;-71.49578537;-1938897.731;2843217.733;False
1.11.67-11; ; ;-1.516416327;20763369.87; 
1.11.67-11;-16.37496703;-71.4923383;-1938814.24;2843622.846;False
1.11.67-11;-16.37486293;-71.49270749;-1938797.352;2843582.328;False
1.11.67-11;-16.37518204;-71.49270964;-1938834.819;2843577.915;False
1.11.67-11;-16.37526762;-71.49235234;-1938849.38;2843617.325;False
1.11.67-12; ; ;-1.516416327;20763369.87; 
1.11.67-12;-16.37518961;-71.49194168;-1938845.395;2843664.926;False
1.11.67-12;-16.37498588;-71.49197243;-1938821.068;2843664.101;False
1.11.67-12;-16.37501302;-71.49212059;-1938822.388;2843646.939;False
1.11.67-12;-16.37500775;-71.49230617;-1938819.429;2843625.958;False
1.11.67-12;-16.37529105;-71.49230445;-1938852.737;2843622.452;False
1.11.67-12;-16.37529295;-71.49211888;-1938855.301;2843643.477;False
1.11.67-13; ; ;-1.516416327;20763369.87; 
1.11.67-13;-16.37474463;-71.49239818;-1938787.353;2843618.959;False
1.11.67-13;-16.37471228;-71.49229516;-1938784.851;2843631.067;False
1.11.67-13;-16.37467497;-71.49223403;-1938781.239;2843638.488;False
1.11.67-13;-16.37430136;-71.49134646;-1938748.534;2843744.047;False
1.11.67-13;-16.37400322;-71.4914609;-1938712.061;2843734.961;False
1.11.67-13;-16.37469066;-71.49286073;-1938775.178;2843567.197;False
1.11.67-13;-16.3747399;-71.4926934;-1938783.074;2843585.534;False
1.11.67-14; ; ;-1.516416327;20763369.87; 
1.11.67-14;-16.37492233;-71.49233094;-1938809.08;2843624.265;False
1.11.67-14;-16.37497704;-71.49215792;-1938817.69;2843643.175;False
1.11.67-14;-16.37487642;-71.49180431;-1938810.328;2843684.6;False
1.11.67-14;-16.37472164;-71.49161166;-1938794.572;2843708.475;False
1.11.67-14;-16.37450012;-71.49172242;-1938767.146;2843698.805;False
1.11.67-14;-16.37471957;-71.49227257;-1938785.992;2843633.535;False
1.11.67-15; ; ;-1.516416327;20763369.87; 
1.11.67-15;-16.37465716;-71.49159242;-1938787.237;2843711.499;False
1.11.67-15;-16.37456445;-71.49130402;-1938779.982;2843745.424;False
1.11.67-15;-16.3743747;-71.4913825;-1938756.697;2843739.001;False
1.11.67-15;-16.37447579;-71.49166675;-1938764.99;2843705.437;False
1.11.68-1; ; ;-1.516416327;20763369.87; 
1.11.68-1;-16.38165617;-71.48945478;-1939636.571;2843862.506;False
1.11.68-1;-16.38101902;-71.48883425;-1939569.538;2843941.22;False
1.11.68-1;-16.38077075;-71.48911318;-1939536.846;2843912.826;False
1.11.68-1;-16.38149012;-71.48981966;-1939612.457;2843823.29;False
1.11.68-1;-16.3816202;-71.48967745;-1939629.535;2843837.719;False
1.11.68-2; ; ;-1.516416327;20763369.87; 
1.11.68-2;-16.38070705;-71.48917759;-1939528.549;2843906.353;False
1.11.68-2;-16.3804737;-71.48943408;-1939497.895;2843880.31;False
1.11.68-2;-16.38088913;-71.48979467;-1939542.157;2843833.98;False
1.11.68-2;-16.38104639;-71.4898239;-1939560.265;2843828.608;False
1.11.68-2;-16.38111645;-71.48984455;-1939568.237;2843825.351;False
1.11.68-2;-16.38134904;-71.49001069;-1939593.47;2843803.466;False
1.11.68-2;-16.38145758;-71.48988288;-1939607.835;2843816.544;False
1.11.68-3; ; ;-1.516416327;20763369.87; 
1.11.68-3;-16.38087931;-71.48825182;-1939560.471;2844009.11;False
1.11.68-3;-16.38079994;-71.48807118;-1939553.424;2844030.637;False
1.11.68-3;-16.38066614;-71.4877099;-1939542.263;2844073.366;False
1.11.68-3;-16.38037071;-71.48806314;-1939503.092;2844037.16;False
1.11.68-3;-16.38103309;-71.48869938;-1939572.893;2843956.333;False
1.11.68-3;-16.38111125;-71.48863414;-1939582.9;2843962.712;False
1.11.68-4; ; ;-1.516416327;20763369.87; 
1.11.68-4;-16.3803121;-71.48809629;-1939495.787;2844034.165;False
1.11.68-4;-16.38005801;-71.48839193;-1939462.201;2844003.953;False
1.11.68-4;-16.38071865;-71.48904537;-1939531.581;2843921.198;False
1.11.68-4;-16.38096408;-71.48875917;-1939564.029;2843950.454;False
1.11.68-5; ; ;-1.516416327;20763369.87; 
1.11.68-5;-16.38000432;-71.48844605;-1939455.21;2843998.516;False
1.11.68-5;-16.37974373;-71.48871582;-1939421.187;2843971.323;False
1.11.68-5;-16.38039343;-71.48938235;-1939489.116;2843887.227;False
1.11.68-5;-16.38065924;-71.48910917;-1939523.795;2843914.739;False
1.11.68-6; ; ;-1.516416327;20763369.87; 
1.11.68-6;-16.37955799;-71.48893931;-1939396.543;2843948.399;False
1.11.68-6;-16.38014462;-71.48945046;-1939459.022;2843882.753;False
1.11.68-6;-16.38045043;-71.48957321;-1939493.405;2843864.833;False
1.11.68-6;-16.38052564;-71.48958598;-1939502.08;2843862.401;False
1.11.68-6;-16.37970683;-71.48876958;-1939416.173;2843965.706;False
1.11.68-7; ; ;-1.516416327;20763369.87; 
1.11.68-7;-16.37967999;-71.48874587;-1939413.319;2843968.746;False
1.11.68-7;-16.37938547;-71.48844357;-1939382.528;2844006.886;False
1.11.68-7;-16.37907788;-71.48824971;-1939348.832;2844032.896;False
1.11.68-7;-16.37897831;-71.48836724;-1939335.65;2844020.866;False
1.11.68-7;-16.37924178;-71.48863284;-1939363.256;2843987.295;False
1.11.68-7;-16.37951783;-71.48891419;-1939392.142;2843951.774;False
1.11.68-8; ; ;-1.516416327;20763369.87; 
1.11.68-8;-16.37927498;-71.48773719;-1939378.458;2844088.454;False
1.11.68-8;-16.37902835;-71.48800568;-1939346.091;2844061.223;False
1.11.68-8;-16.37969137;-71.48866719;-1939415.648;2843977.523;False
1.11.68-8;-16.3799544;-71.48839468;-1939449.993;2844004.995;False
1.11.68-9; ; ;-1.516416327;20763369.87; 
1.11.68-9;-16.37991466;-71.48705374;-1939462.244;2844157.616;False
1.11.68-9;-16.37966316;-71.48733823;-1939429.103;2844128.634;False
1.11.68-9;-16.38031675;-71.48800363;-1939497.503;2844044.616;False
1.11.68-9;-16.38057464;-71.48771779;-1939531.412;2844073.666;False
1.11.68-10; ; ;-1.516416327;20763369.87; 
1.11.68-10;-16.38070287;-71.48739094;-1939550.603;2844109.065;False
1.11.68-10;-16.38066744;-71.48718398;-1939549.051;2844133.003;False
1.11.68-10;-16.38063438;-71.48715609;-1939545.52;2844136.598;False
1.11.68-10;-16.38056015;-71.48716699;-1939536.66;2844136.333;False
1.11.68-10;-16.38044985;-71.4871973;-1939523.317;2844134.336;False
1.11.68-10;-16.38030054;-71.48732722;-1939504.134;2844121.551;False
1.11.68-10;-16.38061051;-71.48764481;-1939536.547;2844081.476;False
1.11.68-10;-16.38068352;-71.48752535;-1939546.633;2844094.072;False
1.11.68-11; ; ;-1.516416327;20763369.87; 
1.11.68-11;-16.38056925;-71.48691972;-1939540.85;2844164.261;False
1.11.68-11;-16.38064392;-71.4864709;-1939555.288;2844214.194;False
1.11.68-11;-16.38054382;-71.48636187;-1939544.902;2844227.87;False
1.11.68-11;-16.37997405;-71.48701189;-1939469.751;2844161.587;False
1.11.68-11;-16.38024269;-71.4872708;-1939498.048;2844128.708;False
1.11.68-12; ; ;-1.516416327;20763369.87; 
1.11.68-12;-16.38020557;-71.48634796;-1939505.333;2844233.87;False
1.11.68-12;-16.38006334;-71.48624108;-1939489.969;2844247.852;False
1.11.68-12;-16.37991387;-71.48586964;-1939477.095;2844291.939;False
1.11.68-12;-16.37987457;-71.48588753;-1939472.251;2844290.424;False
1.11.68-12;-16.38001235;-71.48634428;-1939482.676;2844236.813;False
1.11.68-12;-16.38008075;-71.48650591;-1939488.673;2844217.585;False
1.11.68-12;-16.38021845;-71.48662612;-1939503.336;2844202.15;False
1.11.68-12;-16.3803928;-71.48641964;-1939526.428;2844223.292;False
1.11.68-13; ; ;-1.516416327;20763369.87; 
1.11.68-13;-16.37946928;-71.48597853;-1939423.481;2844285.399;False
1.11.68-13;-16.37937929;-71.48613754;-1939410.9;2844268.539;False
1.11.68-13;-16.37926383;-71.48631101;-1939395.144;2844250.372;False
1.11.68-13;-16.37991708;-71.48695081;-1939463.828;2844169.261;False
1.11.68-13;-16.38016916;-71.48666389;-1939497.068;2844198.51;False
1.11.68-14; ; ;-1.516416327;20763369.87; 
1.11.68-14;-16.37920937;-71.48635367;-1939388.207;2844246.245;False
1.11.68-14;-16.37893199;-71.48662906;-1939352.14;2844218.633;False
1.11.68-14;-16.37959211;-71.4873027;-1939421.204;2844133.593;False
1.11.68-14;-16.37987079;-71.4870097;-1939457.645;2844163.185;False
1.11.68-15; ; ;-1.516416327;20763369.87; 
1.11.68-15;-16.37889072;-71.48666967;-1939346.778;2844214.566;False
1.11.68-15;-16.37862023;-71.48694886;-1939311.473;2844186.433;False
1.11.68-15;-16.3792895;-71.48761995;-1939381.643;2844101.563;False
1.11.68-15;-16.37954339;-71.48734209;-1939414.982;2844129.763;False
1.11.68-16; ; ;-1.516416327;20763369.87; 
1.11.68-16;-16.37856624;-71.48699819;-1939304.506;2844181.544;False
1.11.68-16;-16.37831318;-71.48725601;-1939271.519;2844155.606;False
1.11.68-16;-16.37890426;-71.48787608;-1939333.147;2844077.546;False
1.11.68-16;-16.37901452;-71.4879113;-1939345.658;2844072.11;False
1.11.68-16;-16.37923685;-71.48768359;-1939374.655;2844095.032;False
1.11.68-17; ; ;-1.516416327;20763369.87; 
1.11.68-17;-16.37900466;-71.48825678;-1939340.14;2844033.051;False
1.11.68-17;-16.37898659;-71.48822162;-1939338.46;2844037.275;False
1.11.68-17;-16.3785294;-71.48810401;-1939286.225;2844056.591;False
1.11.68-17;-16.37835242;-71.48811843;-1939265.247;2844057.268;False
1.11.68-17;-16.37802722;-71.48817186;-1939226.364;2844055.459;False
1.11.68-17;-16.37801157;-71.48823172;-1939223.769;2844048.873;False
1.11.68-17;-16.37813877;-71.48823851;-1939238.63;2844046.44;False
1.11.68-17;-16.37848319;-71.48823432;-1939279.151;2844042.414;False
1.11.68-17;-16.37895643;-71.48837843;-1939332.938;2844019.883;False
1.11.68-18; ; ;-1.516416327;20763369.87; 
1.11.68-18;-16.37903279;-71.48806854;-1939345.82;2844054.035;False
1.11.68-18;-16.37885026;-71.4879051;-1939326.435;2844074.96;False
1.11.68-18;-16.3784805;-71.48758672;-1939287.007;2844115.907;False
1.11.68-18;-16.3785432;-71.48803005;-1939288.78;2844064.8;False
1.11.68-18;-16.37900268;-71.48817229;-1939340.974;2844042.66;False
1.11.68-19; ; ;-1.516416327;20763369.87; 
1.11.68-19;-16.3784379;-71.48753239;-1939282.686;2844122.627;False
1.11.68-19;-16.37812549;-71.48756279;-1939245.594;2844123.261;False
1.11.68-19;-16.37810123;-71.48809147;-1939236.073;2844063.61;False
1.11.68-19;-16.37850404;-71.48801208;-1939284.404;2844067.35;False
1.11.68-20; ; ;-1.516416327;20763369.87; 
1.11.68-20;-16.37806021;-71.48808616;-1939231.32;2844064.748;False
1.11.68-20;-16.37811089;-71.48743354;-1939245.51;2844138.113;False
1.11.68-20;-16.37775647;-71.48747658;-1939203.322;2844137.864;False
1.11.68-20;-16.377672;-71.48806479;-1939185.976;2844072.246;False
1.11.68-20;-16.37783648;-71.48810228;-1939204.829;2844065.844;False
1.11.68-21; ; ;-1.516416327;20763369.87; 
1.11.68-21;-16.37769524;-71.48756705;-1939194.987;2844128.402;False
1.11.68-21;-16.37737549;-71.48751961;-1939158.014;2844137.962;False
1.11.68-21;-16.37732875;-71.48799959;-1939146.467;2844084.127;False
1.11.68-21;-16.3776465;-71.48807958;-1939182.793;2844070.902;False
1.11.68-22; ; ;-1.516416327;20763369.87; 
1.11.68-22;-16.37726769;-71.48745291;-1939146.189;2844146.936;False
1.11.68-22;-16.37689252;-71.48739905;-1939102.787;2844157.949;False
1.11.68-22;-16.37681867;-71.48790682;-1939087.703;2844101.317;False
1.11.68-22;-16.37718808;-71.48796963;-1939130.316;2844089.365;False
1.11.68-23; ; ;-1.516416327;20763369.87; 
1.11.68-23;-16.37685112;-71.48731074;-1939099.037;2844168.507;False
